ISIN_code,company,parent_market,year,revenue,net_income,net_income_margin
CA7397211086,PRAIRIESKY ROYALTY,Exploration and production,2016,"167,184.00","14,914.00",0.09
CA7397211086,PRAIRIESKY ROYALTY,Exploration and production,2017,"275,913.00","96,254.00",0.35
CA76131D1033,RESTAURANT BRANDS INTL.,Restaurants & Bars,2013,"4,195,135.00","-367,060.00",-0.09
CA76131D1033,RESTAURANT BRANDS INTL.,Restaurants & Bars,2014,"1,145,202.00","-384,699.00",-0.34
CA76131D1033,RESTAURANT BRANDS INTL.,Restaurants & Bars,2015,"3,757,647.00","96,348.00",0.03
CA76131D1033,RESTAURANT BRANDS INTL.,Restaurants & Bars,2016,"4,084,912.00","340,524.00",0.08
CA76131D1033,RESTAURANT BRANDS INTL.,Restaurants & Bars,2017,"4,729,939.00","618,827.00",0.13
CA7669101031,RIOCAN REIT.TST.,Retail REITs,2013,"1,071,038.00","654,105.00",0.61
CA7669101031,RIOCAN REIT.TST.,Retail REITs,2014,"1,053,314.00","560,329.00",0.53
CA7669101031,RIOCAN REIT.TST.,Retail REITs,2015,"783,049.00","92,270.00",0.12
CA7669101031,RIOCAN REIT.TST.,Retail REITs,2016,"845,117.00","609,809.00",0.72
CA7669101031,RIOCAN REIT.TST.,Retail REITs,2017,"922,015.00","568,086.00",0.62
CA7751092007,ROGERS COMMS.'B',Mobile Telecom.,2013,"11,958,355.00","1,570,793.00",0.13
CA7751092007,ROGERS COMMS.'B',Mobile Telecom.,2014,"11,094,332.00","1,157,782.00",0.10
CA7751092007,ROGERS COMMS.'B',Mobile Telecom.,2015,"9,656,587.00","994,166.00",0.10
CA7751092007,ROGERS COMMS.'B',Mobile Telecom.,2016,"10,217,478.00","622,653.00",0.06
CA7751092007,ROGERS COMMS.'B',Mobile Telecom.,2017,"11,287,950.00","1,365,600.00",0.12
CA7800871021,ROYAL BANK OF CANADA,Banks,2013,"36,601,639.00","7,602,675.00",0.21
CA7800871021,ROYAL BANK OF CANADA,Banks,2014,"36,152,845.00","7,508,748.00",0.21
CA7800871021,ROYAL BANK OF CANADA,Banks,2015,"31,086,955.00","7,007,397.00",0.23
CA7800871021,ROYAL BANK OF CANADA,Banks,2016,"34,477,837.00","7,539,697.00",0.22
CA7800871021,ROYAL BANK OF CANADA,Banks,2017,"38,903,350.00","8,632,432.00",0.22
CA78460T1057,SNC-LAVALIN GP.,Heavy Construction,2013,"7,447,533.00","33,663.00",0.00
CA78460T1057,SNC-LAVALIN GP.,Heavy Construction,2014,"7,113,118.00","1,151,172.00",0.16
CA78460T1057,SNC-LAVALIN GP.,Heavy Construction,2015,"6,901,540.00","291,077.00",0.04
CA78460T1057,SNC-LAVALIN GP.,Heavy Construction,2016,"6,316,636.00","190,549.00",0.03
CA78460T1057,SNC-LAVALIN GP.,Heavy Construction,2017,"7,450,316.00","304,914.00",0.04
CA8029121057,SAPUTO,Food Products,2013,"6,868,268.00","453,564.00",0.07
CA8029121057,SAPUTO,Food Products,2014,"7,971,419.00","460,261.00",0.06
CA8029121057,SAPUTO,Food Products,2015,"7,672,367.00","437,410.00",0.06
CA8029121057,SAPUTO,Food Products,2016,"8,196,279.00","448,236.00",0.05
CA8029121057,SAPUTO,Food Products,2017,"8,952,927.00","661,241.00",0.07
CA81783Q1054,SEVEN GENERATIONS ENERGY,Exploration and production,2013,"105,079.00","-13,325.00",-0.13
CA81783Q1054,SEVEN GENERATIONS ENERGY,Exploration and production,2014,"416,960.00","124,498.00",0.30
CA81783Q1054,SEVEN GENERATIONS ENERGY,Exploration and production,2015,"384,439.00","-134,832.00",-0.35
CA81783Q1054,SEVEN GENERATIONS ENERGY,Exploration and production,2016,"924,808.00","-19,537.00",-0.02
CA81783Q1054,SEVEN GENERATIONS ENERGY,Exploration and production,2017,"1,712,148.00","448,948.00",0.26
CA82028K2002,SHAW COMMS.'B',Broadcast & Entertain,2013,"4,839,435.00","689,869.00",0.14
CA82028K2002,SHAW COMMS.'B',Broadcast & Entertain,2014,"4,524,933.00","727,823.00",0.16
CA82028K2002,SHAW COMMS.'B',Broadcast & Entertain,2015,"3,950,749.00","606,146.00",0.15
CA82028K2002,SHAW COMMS.'B',Broadcast & Entertain,2016,"3,641,962.00","900,051.00",0.25
CA82028K2002,SHAW COMMS.'B',Broadcast & Entertain,2017,"3,893,965.00","672,391.00",0.17
CA82509L1076,SHOPIFY SUBD.VTG.SHS.'A',Business Support Svs.,2013,"48,940.00","-4,711.00",-0.10
CA82509L1076,SHOPIFY SUBD.VTG.SHS.'A',Business Support Svs.,2014,"100,448.00","-21,340.00",-0.21
CA82509L1076,SHOPIFY SUBD.VTG.SHS.'A',Business Support Svs.,2015,"190,315.00","-17,424.00",-0.09
CA82509L1076,SHOPIFY SUBD.VTG.SHS.'A',Business Support Svs.,2016,"383,612.00","-34,836.00",-0.09
CA82509L1076,SHOPIFY SUBD.VTG.SHS.'A',Business Support Svs.,2017,"695,939.00","-41,340.00",-0.06
CA83179X1087,SMARTCENTRES RL ESTATE INVESTMENT UNITS,Retail REITs,2013,"536,854.00","256,725.00",0.48
CA83179X1087,SMARTCENTRES RL ESTATE INVESTMENT UNITS,Retail REITs,2014,"524,038.00","195,589.00",0.37
CA83179X1087,SMARTCENTRES RL ESTATE INVESTMENT UNITS,Retail REITs,2015,"481,344.00","193,770.00",0.40
CA83179X1087,SMARTCENTRES RL ESTATE INVESTMENT UNITS,Retail REITs,2016,"540,717.00","240,285.00",0.44
CA83179X1087,SMARTCENTRES RL ESTATE INVESTMENT UNITS,Retail REITs,2017,"585,623.00","236,911.00",0.40
CA8667961053,SUN LIFE FINL.,Life Insurance,2013,"13,057,628.00","886,571.00",0.07
CA8667961053,SUN LIFE FINL.,Life Insurance,2014,"22,243,920.00","1,521,262.00",0.07
CA8667961053,SUN LIFE FINL.,Life Insurance,2015,"13,875,135.00","1,572,957.00",0.11
CA8667961053,SUN LIFE FINL.,Life Insurance,2016,"21,306,671.00","1,853,046.00",0.09
CA8667961053,SUN LIFE FINL.,Life Insurance,2017,"23,412,339.00","1,709,594.00",0.07
CA8672241079,SUNCOR ENERGY,Exploration and production,2013,"37,343,271.00","3,680,869.00",0.10
CA8672241079,SUNCOR ENERGY,Exploration and production,2014,"34,415,740.00","2,330,241.00",0.07
CA8672241079,SUNCOR ENERGY,Exploration and production,2015,"21,026,510.00","-1,436,178.00",-0.07
CA8672241079,SUNCOR ENERGY,Exploration and production,2016,"19,989,778.00","323,631.00",0.02
CA8672241079,SUNCOR ENERGY,Exploration and production,2017,"25,580,858.00","3,558,063.00",0.14
CA8787422044,TECK RESOURCES 'B',Nonferrous Metals,2013,"8,829,945.00","904,453.00",0.10
CA8787422044,TECK RESOURCES 'B',Nonferrous Metals,2014,"7,424,137.00","312,541.00",0.04
CA8787422044,TECK RESOURCES 'B',Nonferrous Metals,2015,"5,945,561.00","-1,781,005.00",-0.30
CA8787422044,TECK RESOURCES 'B',Nonferrous Metals,2016,"6,934,940.00","775,520.00",0.11
CA8787422044,TECK RESOURCES 'B',Nonferrous Metals,2017,"9,615,868.00","2,083,119.00",0.22
CA87971M1032,TELUS,Fixed Line Telecom.,2013,"10,668,968.00","1,217,859.00",0.11
CA87971M1032,TELUS,Fixed Line Telecom.,2014,"10,297,440.00","1,230,305.00",0.12
CA87971M1032,TELUS,Fixed Line Telecom.,2015,"8,948,217.00","994,886.00",0.11
CA87971M1032,TELUS,Fixed Line Telecom.,2016,"9,488,937.00","911,982.00",0.10
CA87971M1032,TELUS,Fixed Line Telecom.,2017,"10,536,909.00","1,165,269.00",0.11
CA8849031056,THOMSON REUTERS,Publishing,2013,"12,370,371.00","130,501.00",0.01
CA8849031056,THOMSON REUTERS,Publishing,2014,"12,058,429.00","1,823,064.00",0.15
CA8849031056,THOMSON REUTERS,Publishing,2015,"11,321,531.00","1,161,920.00",0.10
CA8849031056,THOMSON REUTERS,Publishing,2016,"11,002,008.00","1,084,830.00",0.10
CA8849031056,THOMSON REUTERS,Publishing,2017,"11,713,993.00","1,124,576.00",0.10
CA8911605092,TORONTO-DOMINION BANK,Banks,2013,"31,802,674.00","5,997,059.00",0.19
CA8911605092,TORONTO-DOMINION BANK,Banks,2014,"30,805,118.00","6,590,120.00",0.21
CA8911605092,TORONTO-DOMINION BANK,Banks,2015,"26,883,525.00","5,624,491.00",0.21
CA8911605092,TORONTO-DOMINION BANK,Banks,2016,"30,483,909.00","6,472,611.00",0.21
CA8911605092,TORONTO-DOMINION BANK,Banks,2017,"34,635,229.00","7,914,873.00",0.23
CA89156V1067,TOURMALINE OIL,Exploration and production,2013,"666,568.00","139,399.00",0.21
CA89156V1067,TOURMALINE OIL,Exploration and production,2014,"1,102,680.00","422,078.00",0.38
CA89156V1067,TOURMALINE OIL,Exploration and production,2015,"760,564.00","57,654.00",0.08
CA89156V1067,TOURMALINE OIL,Exploration and production,2016,"821,448.00","-23,841.00",-0.03
CA89156V1067,TOURMALINE OIL,Exploration and production,2017,"1,290,008.00","276,770.00",0.21
CA89353D1078,TRANSCANADA,O&G T&D,2013,"8,279,368.00","1,611,263.00",0.19
CA89353D1078,TRANSCANADA,O&G T&D,2014,"8,793,445.00","1,504,858.00",0.17
CA89353D1078,TRANSCANADA,O&G T&D,2015,"8,134,743.00","-892,662.00",-0.11
CA89353D1078,TRANSCANADA,O&G T&D,2016,"9,324,884.00","92,466.00",0.01
CA89353D1078,TRANSCANADA,O&G T&D,2017,"10,734,048.00","1,750,299.00",0.16
CA9004351081,TURQUOISE HILL RES.,Nonferrous Metals,2013,"107,280.00","-109,111.00",-1.02
CA9004351081,TURQUOISE HILL RES.,Nonferrous Metals,2014,"1,572,592.00","30,386.00",0.02
CA9004351081,TURQUOISE HILL RES.,Nonferrous Metals,2015,"1,515,932.00","290,529.00",0.19
CA9004351081,TURQUOISE HILL RES.,Nonferrous Metals,2016,"1,185,610.00","207,512.00",0.18
CA9004351081,TURQUOISE HILL RES.,Nonferrous Metals,2017,"971,374.00","187,340.00",0.19
CA91911K1021,VALEANT PHARMS.INTL.,Pharmaceuticals,2013,"5,618,970.00","-843,528.00",-0.15
CA91911K1021,VALEANT PHARMS.INTL.,Pharmaceuticals,2014,"7,903,929.00","873,751.00",0.11
CA91911K1021,VALEANT PHARMS.INTL.,Pharmaceuticals,2015,"9,687,147.00","-270,496.00",-0.03
CA91911K1021,VALEANT PHARMS.INTL.,Pharmaceuticals,2016,"9,531,921.00","-2,373,620.00",-0.25
CA91911K1021,VALEANT PHARMS.INTL.,Pharmaceuticals,2017,"9,017,283.00","1,477,040.00",0.16
CA9237251058,VERMILION ENERGY,Exploration and production,2013,"1,134,942.00","308,362.00",0.27
CA9237251058,VERMILION ENERGY,Exploration and production,2014,"1,132,423.00","232,529.00",0.21
CA9237251058,VERMILION ENERGY,Exploration and production,2015,"628,942.00","-156,433.00",-0.25
CA9237251058,VERMILION ENERGY,Exploration and production,2016,"617,811.00","-119,349.00",-0.19
CA9237251058,VERMILION ENERGY,Exploration and production,2017,"817,574.00","49,690.00",0.06
CA92938W2022,WSP GLOBAL,Business Support Svs.,2013,"1,897,375.00","67,481.00",0.04
CA92938W2022,WSP GLOBAL,Business Support Svs.,2014,"2,505,851.00","54,220.00",0.02
CA92938W2022,WSP GLOBAL,Business Support Svs.,2015,"4,365,405.00","135,915.00",0.03
CA92938W2022,WSP GLOBAL,Business Support Svs.,2016,"4,757,220.00","148,467.00",0.03
CA92938W2022,WSP GLOBAL,Business Support Svs.,2017,"5,540,777.00","170,241.00",0.03
CA94106B1013,WASTE CONNECTIONS (NYS),"Waste, Disposal Svs.",2013,"1,973,142.00","114,890.00",0.06
CA94106B1013,WASTE CONNECTIONS (NYS),"Waste, Disposal Svs.",2014,"1,921,579.00","121,011.00",0.06
CA94106B1013,WASTE CONNECTIONS (NYS),"Waste, Disposal Svs.",2015,"1,785,621.00","114,871.00",0.06
CA94106B1013,WASTE CONNECTIONS (NYS),"Waste, Disposal Svs.",2016,"3,326,283.00","242,919.00",0.07
CA94106B1013,WASTE CONNECTIONS (NYS),"Waste, Disposal Svs.",2017,"4,786,156.00","317,334.00",0.07
CA9528451052,WEST FRASER TIMBER,Forestry,2013,"3,269,583.00","328,464.00",0.10
CA9528451052,WEST FRASER TIMBER,Forestry,2014,"3,329,163.00","223,613.00",0.07
CA9528451052,WEST FRASER TIMBER,Forestry,2015,"2,951,544.00","74,868.00",0.03
CA9528451052,WEST FRASER TIMBER,Forestry,2016,"3,318,332.00","243,096.00",0.07
CA9528451052,WEST FRASER TIMBER,Forestry,2017,"4,097,598.00","475,685.00",0.12
CA9611485090,WESTON GEORGE,Food and broadline retailers,2013,"31,605,972.00","592,930.00",0.02
CA9611485090,WESTON GEORGE,Food and broadline retailers,2014,"37,917,578.00","70,797.00",0.00
CA9611485090,WESTON GEORGE,Food and broadline retailers,2015,"33,758,462.00","345,547.00",0.01
CA9611485090,WESTON GEORGE,Food and broadline retailers,2016,"35,792,493.00","377,320.00",0.01
CA9611485090,WESTON GEORGE,Food and broadline retailers,2017,"38,543,284.00","555,498.00",0.01
CA9628791027,WHEATON PRECIOUS METALS,Plat.& Precious Metal,2013,"688,027.00","365,691.00",0.53
CA9628791027,WHEATON PRECIOUS METALS,Plat.& Precious Metal,2014,"593,190.00","191,131.00",0.32
CA9628791027,WHEATON PRECIOUS METALS,Plat.& Precious Metal,2015,"601,534.00","-150,263.00",-0.25
CA9628791027,WHEATON PRECIOUS METALS,Plat.& Precious Metal,2016,"878,463.00","192,271.00",0.22
CA9628791027,WHEATON PRECIOUS METALS,Plat.& Precious Metal,2017,"871,562.00","59,643.00",0.07
CH0002497458,SGS 'N',Business Support Svs.,2013,"6,555,289.00","674,644.00",0.10
CH0002497458,SGS 'N',Business Support Svs.,2014,"5,920,591.00","633,019.00",0.11
CH0002497458,SGS 'N',Business Support Svs.,2015,"5,706,192.00","548,442.00",0.10
CH0002497458,SGS 'N',Business Support Svs.,2016,"5,888,729.00","534,266.00",0.09
CH0002497458,SGS 'N',Business Support Svs.,2017,"6,515,411.00","637,277.00",0.10
CH0008038389,SWISS PRIME SITE,"Real Estate Hold, Dev",2013,"872,454.00","386,648.00",0.44
CH0008038389,SWISS PRIME SITE,"Real Estate Hold, Dev",2014,"855,807.00","287,589.00",0.34
CH0008038389,SWISS PRIME SITE,"Real Estate Hold, Dev",2015,"1,010,797.00","355,543.00",0.35
CH0008038389,SWISS PRIME SITE,"Real Estate Hold, Dev",2016,"1,038,284.00","307,147.00",0.30
CH0008038389,SWISS PRIME SITE,"Real Estate Hold, Dev",2017,"1,177,956.00","313,333.00",0.27
CH0008742519,SWISSCOM 'R',Fixed Line Telecom.,2013,"12,856,462.00","1,894,625.00",0.15
CH0008742519,SWISSCOM 'R',Fixed Line Telecom.,2014,"11,777,780.00","1,704,824.00",0.14
CH0008742519,SWISSCOM 'R',Fixed Line Telecom.,2015,"11,666,126.00","1,359,616.00",0.12
CH0008742519,SWISSCOM 'R',Fixed Line Telecom.,2016,"11,455,719.00","1,578,199.00",0.14
CH0008742519,SWISSCOM 'R',Fixed Line Telecom.,2017,"11,967,667.00","1,611,150.00",0.13
CH0009002962,BARRY CALLEBAUT,Food Products,2013,"5,491,702.00","251,019.00",0.05
CH0009002962,BARRY CALLEBAUT,Food Products,2014,"5,903,422.00","253,996.00",0.04
CH0009002962,BARRY CALLEBAUT,Food Products,2015,"6,235,519.00","236,973.00",0.04
CH0009002962,BARRY CALLEBAUT,Food Products,2016,"6,569,368.00","213,559.00",0.03
CH0009002962,BARRY CALLEBAUT,Food Products,2017,"7,081,308.00","314,554.00",0.04
CH0010570759,CHOC.LINDT & SPRUENGLI,Food Products,2013,"3,241,101.00","340,695.00",0.11
CH0010570759,CHOC.LINDT & SPRUENGLI,Food Products,2014,"3,407,032.00","344,588.00",0.10
CH0010570759,CHOC.LINDT & SPRUENGLI,Food Products,2015,"3,649,585.00","380,013.00",0.10
CH0010570759,CHOC.LINDT & SPRUENGLI,Food Products,2016,"3,838,153.00","412,949.00",0.11
CH0010570759,CHOC.LINDT & SPRUENGLI,Food Products,2017,"4,195,559.00","462,513.00",0.11
CH0010570767,CHOC.LINDT &SPRUENGLI PAR,Food Products,2013,"3,241,101.00","340,695.00",0.11
CH0010570767,CHOC.LINDT &SPRUENGLI PAR,Food Products,2014,"3,407,032.00","344,588.00",0.10
CH0010570767,CHOC.LINDT &SPRUENGLI PAR,Food Products,2015,"3,649,585.00","380,013.00",0.10
CH0010570767,CHOC.LINDT &SPRUENGLI PAR,Food Products,2016,"3,838,153.00","412,949.00",0.11
CH0010570767,CHOC.LINDT &SPRUENGLI PAR,Food Products,2017,"4,195,559.00","462,513.00",0.11
CH0010645932,GIVAUDAN 'N',Specialty Chemicals,2013,"4,912,531.00","550,959.00",0.11
CH0010645932,GIVAUDAN 'N',Specialty Chemicals,2014,"4,432,141.00","566,597.00",0.13
CH0010645932,GIVAUDAN 'N',Specialty Chemicals,2015,"4,391,530.00","634,354.00",0.14
CH0010645932,GIVAUDAN 'N',Specialty Chemicals,2016,"4,587,994.00","633,641.00",0.14
CH0010645932,GIVAUDAN 'N',Specialty Chemicals,2017,"5,183,389.00","738,872.00",0.14
CH0011075394,ZURICH INSURANCE GROUP,Full Line Insurance,2013,"74,837,045.00","4,184,625.00",0.06
CH0011075394,ZURICH INSURANCE GROUP,Full Line Insurance,2014,"67,262,396.00","3,599,712.00",0.05
CH0011075394,ZURICH INSURANCE GROUP,Full Line Insurance,2015,"58,291,276.00","1,774,195.00",0.03
CH0011075394,ZURICH INSURANCE GROUP,Full Line Insurance,2016,"65,495,115.00","3,124,559.00",0.05
CH0011075394,ZURICH INSURANCE GROUP,Full Line Insurance,2017,"64,437,050.00","3,022,531.00",0.05
CH0012005267,NOVARTIS 'R',Pharmaceuticals,2013,"61,118,582.00","9,531,760.00",0.16
CH0012005267,NOVARTIS 'R',Pharmaceuticals,2014,"49,288,790.00","9,435,959.00",0.19
CH0012005267,NOVARTIS 'R',Pharmaceuticals,2015,"48,505,269.00","17,128,402.00",0.35
CH0012005267,NOVARTIS 'R',Pharmaceuticals,2016,"48,041,554.00","6,529,278.00",0.14
CH0012005267,NOVARTIS 'R',Pharmaceuticals,2017,"50,444,263.00","7,689,141.00",0.15
CH0012032048,ROCHE HOLDING,Pharmaceuticals,2013,"52,599,727.00","12,552,872.00",0.24
CH0012032048,ROCHE HOLDING,Pharmaceuticals,2014,"47,765,274.00","9,391,630.00",0.20
CH0012032048,ROCHE HOLDING,Pharmaceuticals,2015,"48,096,048.00","8,853,988.00",0.18
CH0012032048,ROCHE HOLDING,Pharmaceuticals,2016,"49,762,470.00","9,421,967.00",0.19
CH0012032048,ROCHE HOLDING,Pharmaceuticals,2017,"54,695,994.00","8,859,275.00",0.16
CH0012138530,CREDIT SUISSE GROUP N,Banks,2013,"41,654,756.00","2,100,391.00",0.05
CH0012138530,CREDIT SUISSE GROUP N,Banks,2014,"36,242,111.00","1,753,131.00",0.05
CH0012138530,CREDIT SUISSE GROUP N,Banks,2015,"33,533,869.00","-2,954,992.00",-0.09
CH0012138530,CREDIT SUISSE GROUP N,Banks,2016,"29,439,712.00","-2,669,361.00",-0.09
CH0012138530,CREDIT SUISSE GROUP N,Banks,2017,"31,989,034.00","1,351,519.00",0.04
CH0012138605,ADECCO 'R',Bus.Train & Employmnt,2013,"26,946,719.00","769,590.00",0.03
CH0012138605,ADECCO 'R',Bus.Train & Employmnt,2014,"24,405,960.00","778,550.00",0.03
CH0012138605,ADECCO 'R',Bus.Train & Employmnt,2015,"23,382,296.00","8,499.00",0.00
CH0012138605,ADECCO 'R',Bus.Train & Employmnt,2016,"24,381,286.00","776,276.00",0.03
CH0012138605,ADECCO 'R',Bus.Train & Employmnt,2017,"27,118,246.00","884,839.00",0.03
CH0012142631,CLARIANT,Specialty Chemicals,2013,"6,831,893.00","-22,488.00",0.00
CH0012142631,CLARIANT,Specialty Chemicals,2014,"6,155,080.00","152,971.00",0.02
CH0012142631,CLARIANT,Specialty Chemicals,2015,"5,801,096.00","228,767.00",0.04
CH0012142631,CLARIANT,Specialty Chemicals,2016,"5,752,949.00","248,930.00",0.04
CH0012142631,CLARIANT,Specialty Chemicals,2017,"6,544,144.00","238,081.00",0.04
CH0012214059,LAFARGEHOLCIM,Building Mat.& Fix.,2013,"22,172,168.00","1,430,245.00",0.06
CH0012214059,LAFARGEHOLCIM,Building Mat.& Fix.,2014,"19,232,110.00","1,295,224.00",0.07
CH0012214059,LAFARGEHOLCIM,Building Mat.& Fix.,2015,"23,560,021.00","-1,467,506.00",-0.06
CH0012214059,LAFARGEHOLCIM,Building Mat.& Fix.,2016,"26,471,241.00","1,762,191.00",0.07
CH0012214059,LAFARGEHOLCIM,Building Mat.& Fix.,2017,"26,813,854.00","-1,718,903.00",-0.06
CH0012221716,ABB LTD N,Industrial Machinery,2013,"43,468,983.00","2,903,681.00",0.07
CH0012221716,ABB LTD N,Industrial Machinery,2014,"37,165,293.00","2,396,419.00",0.06
CH0012221716,ABB LTD N,Industrial Machinery,2015,"34,260,657.00","1,861,846.00",0.05
CH0012221716,ABB LTD N,Industrial Machinery,2016,"33,112,349.00","1,847,303.00",0.06
CH0012221716,ABB LTD N,Industrial Machinery,2017,"34,377,763.00","2,222,626.00",0.06
CH0012255144,THE SWATCH GROUP 'R',"Clothing, footwear and accessories",2013,"9,507,980.00","2,159,985.00",0.23
CH0012255144,THE SWATCH GROUP 'R',"Clothing, footwear and accessories",2014,"8,764,649.00","1,392,844.00",0.16
CH0012255144,THE SWATCH GROUP 'R',"Clothing, footwear and accessories",2015,"8,442,407.00","1,087,893.00",0.13
CH0012255144,THE SWATCH GROUP 'R',"Clothing, footwear and accessories",2016,"7,431,508.00","564,767.00",0.08
CH0012255144,THE SWATCH GROUP 'R',"Clothing, footwear and accessories",2017,"8,168,636.00","752,212.00",0.09
CH0012255151,THE SWATCH GROUP 'B',"Clothing, footwear and accessories",2013,"9,507,980.00","2,159,985.00",0.23
CH0012255151,THE SWATCH GROUP 'B',"Clothing, footwear and accessories",2014,"8,764,649.00","1,392,844.00",0.16
CH0012255151,THE SWATCH GROUP 'B',"Clothing, footwear and accessories",2015,"8,442,407.00","1,087,893.00",0.13
CH0012255151,THE SWATCH GROUP 'B',"Clothing, footwear and accessories",2016,"7,431,508.00","564,767.00",0.08
CH0012255151,THE SWATCH GROUP 'B',"Clothing, footwear and accessories",2017,"8,168,636.00","752,212.00",0.09
CH0012280076,STRAUMANN HOLDING,Medical Supplies,2013,"764,509.00","113,791.00",0.15
CH0012280076,STRAUMANN HOLDING,Medical Supplies,2014,"714,809.00","158,833.00",0.22
CH0012280076,STRAUMANN HOLDING,Medical Supplies,2015,"797,788.00","70,607.00",0.09
CH0012280076,STRAUMANN HOLDING,Medical Supplies,2016,"902,758.00","225,907.00",0.25
CH0012280076,STRAUMANN HOLDING,Medical Supplies,2017,"1,141,251.00","280,070.00",0.25
CH0012410517,BALOISE-HOLDING AG,Full Line Insurance,2013,"10,645,429.00","508,906.00",0.05
CH0012410517,BALOISE-HOLDING AG,Full Line Insurance,2014,"10,129,012.00","715,241.00",0.07
CH0012410517,BALOISE-HOLDING AG,Full Line Insurance,2015,"8,583,464.00","511,579.00",0.06
CH0012410517,BALOISE-HOLDING AG,Full Line Insurance,2016,"8,518,537.00","526,198.00",0.06
CH0012410517,BALOISE-HOLDING AG,Full Line Insurance,2017,"9,303,830.00","562,363.00",0.06
CH0012453913,TEMENOS N,Software,2013,"485,992.00","70,867.00",0.15
CH0012453913,TEMENOS N,Software,2014,"433,169.00","84,684.00",0.20
CH0012453913,TEMENOS N,Software,2015,"522,533.00","63,902.00",0.12
CH0012453913,TEMENOS N,Software,2016,"616,775.00","112,681.00",0.18
CH0012453913,TEMENOS N,Software,2017,"739,899.00","139,260.00",0.19
CH0012549785,SONOVA N,Medical Equipment,2013,"2,018,604.00","124,716.00",0.06
CH0012549785,SONOVA N,Medical Equipment,2014,"1,963,781.00","343,008.00",0.17
CH0012549785,SONOVA N,Medical Equipment,2015,"2,033,016.00","359,628.00",0.18
CH0012549785,SONOVA N,Medical Equipment,2016,"2,038,602.00","331,605.00",0.16
CH0012549785,SONOVA N,Medical Equipment,2017,"2,763,124.00","417,858.00",0.15
CH0013841017,LONZA GROUP,Biotechnology,2013,"4,029,872.00","97,823.00",0.02
CH0013841017,LONZA GROUP,Biotechnology,2014,"3,663,259.00","238,514.00",0.07
CH0013841017,LONZA GROUP,Biotechnology,2015,"3,799,133.00","276,718.00",0.07
CH0013841017,LONZA GROUP,Biotechnology,2016,"4,065,536.00","296,158.00",0.07
CH0013841017,LONZA GROUP,Biotechnology,2017,"5,238,805.00","745,029.00",0.14
CH0014852781,SWISS LIFE HOLDING,Life Insurance,2013,"22,148,555.00","878,161.00",0.04
CH0014852781,SWISS LIFE HOLDING,Life Insurance,2014,"18,089,857.00","819,201.00",0.05
